"level","family","genus","rn","rn.bl","bn","bn.bl","gen.n","sp.n","taxa"
"F","Asteraceae","","N30",49.3379190000001,"N31",45.259635,1210,6967,""
"F","Calyceraceae","","N30",49.3379190000001,"N6997",12.95581,6,32,""
"F","Goodeniaceae","","N29",57.0490100000001,"N7028",32.693249,5,168,""
"F","Menyanthaceae","","N28",68.2693490000001,"N7195",39.258343,6,49,""
"F","Alseuosmiaceae","","N7243",53.5013340000001,"N7244",18.601513,2,5,""
"F","Stylidiaceae","","N7248",31.4294330000001,"N7249",6.095974,1,2,""
"F","Phellinaceae","","N7248",31.429434,"N7248",31.429434,1,1,"Phelline_lucida"
"F","Pentaphragmataceae","","N26",78.113244,"N26",78.113244,1,1,"Pentaphragma_ellipticum"
"F","Campanulaceae","","N7251",64.918189,"N7252",45.59007,52,389,""
"F","Argophyllaceae","","N7251",64.918189,"N7640",0.143906,1,3,""
"F","Rousseaceae","","N7250",76.045419,"N7642",62.405205,3,4,""
"F","Escalloniaceae","","N24",92.731636,"N7645",91.731637,4,38,""
"F","Apiaceae","","N7690",58.0018380000001,"N7691",55.977161,368,2006,""
"F","Myodocarpaceae","","N7690",58.0018380000001,"N9696",28.298893,2,16,""
"F","Araliaceae","","N7689",60.1881650000001,"N9711",39.744574,42,519,""
"F","Pittosporaceae","","N7688",63.3691980000001,"N10229",19.120713,8,54,""
"F","Griseliniaceae","","N7687",70.5320240000001,"N10300",15.258439,1,7,""
"F","Torricelliaceae","","N7684",80.8139600000001,"N7685",75.519578,3,7,""
"F","Pennantiaceae","","N7684",80.8139600000001,"N10311",21.674377,1,3,""
"F","Caprifoliaceae","","N10314",70.937964,"N10315",52.598461,33,435,""
"F","Adoxaceae","","N10314",70.937964,"N10749",58.853281,3,159,""
"F","Paracryphiaceae","","N10313",81.84543,"N10907",53.102229,3,6,""
"F","Bruniaceae","","N10912",78.2673270000001,"N10913",45.457636,6,65,""
"F","Columelliaceae","","N10912",78.2673270000001,"N10977",33.569398,2,2,""
"F","Aquifoliaceae","","N10979",64.172058,"N10980",43.189173,1,137,""
"F","Phyllonomaceae","","N11116",56.5475280000001,"N11117",56.395313,1,2,""
"F","Helwingiaceae","","N11116",56.5475280000001,"N11118",0.36632,1,2,""
"F","Stemonuraceae","","N11119",74.1423150000001,"N11120",25.301726,5,8,""
"F","Cardiopteridaceae","","N11119",74.1423150000001,"N11127",65.850194,4,7,""
"F","Lamiaceae","","N11148",40.2889350000001,"N11149",34.280418,152,1280,""
"F","Orobanchaceae","","N12430",36.0449750000001,"N12431",35.216731,52,516,""
"F","Paulowniaceae","","N12430",36.0449750000001,"N12946",3.322986,1,2,""
"F","Phrymaceae","","N12429",36.4880120000001,"N12947",33.240552,9,86,""
"F","Mazaceae","","N12428",37.3759120000001,"N13032",17.451076,3,7,""
"F","Acanthaceae","","N13042",41.8945970000001,"N13043",34.73786,92,399,""
"F","Thomandersiaceae","","N13042",41.8945970000001,"N13441",3.633905,1,2,""
"F","Lentibulariaceae","","N13041",43.4208490000001,"N13442",32.886738,3,86,""
"F","Martyniaceae","","N13527",21.3686820000001,"N13528",13.339829,4,7,""
"F","Schlegeliaceae","","N13527",21.3686820000001,"N13534",4.082197,2,3,""
"F","Bignoniaceae","","N13536",46.0113470000001,"N13537",42.663837,62,124,""
"F","Pedaliaceae","","N13536",46.0113470000001,"N13660",7.583736,9,24,""
"F","Verbenaceae","","N13684",25.8539950000001,"N13685",24.738159,20,132,""
"F","Stilbaceae","","N11146",48.0202460000001,"N13835",18.758487,11,18,""
"F","Linderniaceae","","N11145",48.4008810000001,"N13852",40.282287,5,7,""
"F","Byblidaceae","","N13858",47.9854820000001,"N13859",15.488787,1,3,""
"F","Scrophulariaceae","","N11142",52.9327610000001,"N11143",48.873411,46,291,""
"F","Plantaginaceae","","N11142",52.9327610000001,"N14150",51.160267,49,333,""
"F","Gesneriaceae","","N14688",48.6250340000001,"N14689",41.127893,127,902,""
"F","Calceolariaceae","","N14688",48.6250340000001,"N15590",14.360075,2,31,""
"F","Peltantheraceae","","N14687",52.885031,"N14687",52.885031,1,1,"Peltanthera_floribunda"
"F","Tetrachondraceae","","N11140",66.7058490000001,"N15620",31.67818,2,2,""
"F","Oleaceae","","N15621",40.7900950000001,"N15622",32.094046,24,152,""
"F","Carlemanniaceae","","N15621",40.7900950000001,"N15773",0.5811,1,2,""
"F","Plocospermataceae","","N11138",77.046544,"N11138",77.046544,1,1,"Plocosperma_buxifolium"
"F","Boraginaceae","","N11137",88.247776,"N15774",61.183787,85,650,""
"F","Rubiaceae","","N16839",67.727862,"N16840",49.749509,416,1881,""
"F","Apocynaceae","","N18721",52.073116,"N18722",30.894505,225,996,""
"F","Gentianaceae","","N18721",52.073116,"N19871",27.958995,17,70,""
"F","Loganiaceae","","N19940",49.325813,"N19941",39.488013,7,15,""
"F","Gelsemiaceae","","N19940",49.325813,"N19955",25.182153,2,4,""
"F","Solanaceae","","N19959",66.649824,"N19960",39.66005,88,955,""
"F","Convolvulaceae","","N19959",66.649824,"N20914",51.592732,45,162,""
"F","Hydroleaceae","","N21076",56.546552,"N21077",0.737113,1,2,""
"F","Sphenocleaceae","","N21076",56.546553,"N21076",56.546553,1,1,"Sphenoclea_zeylanica"
"F","Montiniaceae","","N21075",72.041914,"N21078",26.222312,2,2,""
"F","Vahliaceae","","N11135",92.678478,"N21079",46.339253,1,5,""
"F","Metteniusaceae","","N11134",101.546515,"N21080",0.00267,11,13,""
"F","Icacinaceae","","N21093",68.350536,"N21094",55.550818,22,41,""
"F","Oncothecaceae","","N21093",68.350537,"N21093",68.350537,1,1,"Oncotheca_balansae"
"F","Garryaceae","","N21134",43.5471020000001,"N21135",28.880121,2,13,""
"F","Eucommiaceae","","N21134",43.547103,"N21134",43.547103,1,1,"Eucommia_ulmoides"
"F","Ericaceae","","N21154",46.143515,"N21155",26.848983,66,1327,""
"F","Clethraceae","","N22635",50.59639,"N22636",8.287599,1,16,""
"F","Cyrillaceae","","N21152",79.226094,"N22634",61.84642,3,4,""
"F","Actinidiaceae","","N22654",84.813947,"N22655",35.337748,3,71,""
"F","Roridulaceae","","N22654",84.813948,"N22654",84.813948,1,1,"Roridula_gorgonias"
"F","Sarraceniaceae","","N22653",88.088724,"N22725",41.25056,3,17,""
"F","Symplocaceae","","N22741",81.185233,"N22742",23.55315,1,119,""
"F","Styracaceae","","N22860",52.698956,"N22861",40.989395,11,74,""
"F","Diapensiaceae","","N22860",52.698956,"N22934",28.060924,6,10,""
"F","Primulaceae","","N22945",86.954597,"N22946",60.724955,26,554,""
"F","Ebenaceae","","N23499",72.509316,"N23500",38.375272,3,143,""
"F","Lecythidaceae","","N23499",72.509316,"N23642",51.70684,16,85,""
"F","Sapotaceae","","N23726",61.911798,"N23727",38.990202,60,522,""
"F","Theaceae","","N23726",61.911798,"N24248",33.303753,8,128,""
"F","Polemoniaceae","","N24375",82.989863,"N24376",40.503298,27,298,""
"F","Fouquieriaceae","","N24375",82.989863,"N24673",7.855884,1,3,""
"F","Pentaphylacaceae","","N24675",75.9001030000001,"N24676",56.997294,10,67,""
"F","Sladeniaceae","","N24675",75.9001030000001,"N24742",0.021648,1,2,""
"F","Balsaminaceae","","N24745",50.464197,"N24746",31.346522,1,111,""
"F","Tetrameristaceae","","N24745",50.464198,"N24745",50.464198,1,1,"Pelliciera_rhizophorae"
"F","Marcgraviaceae","","N24744",55.438111,"N24856",10.388155,7,9,""
"F","Mitrastemonaceae","","N24743",102.1271935,"N24743",102.1271935,1,1,"Mitrastemon_matudae"
"F","Hydrangeaceae","","N24867",52.07703,"N24868",48.645516,7,124,""
"F","Loasaceae","","N24866",90.521393,"N24993",53.905644,20,101,""
"F","Cornaceae","","N25094",84.52029,"N25095",68.009028,2,50,""
"F","Grubbiaceae","","N25144",59.39759,"N25145",16.176801,1,2,""
"F","Curtisiaceae","","N25144",59.397591,"N25144",59.397591,1,1,"Curtisia_dentata"
"F","Nyssaceae","","N25093",92.601335,"N25146",71.122818,5,13,""
"F","Hydrostachyaceae","","N24864",104.059671,"N25158",41.868098,1,6,""
"F","Cactaceae","","N25178",28.098948,"N25179",21.569185,134,901,""
"F","Anacampserotaceae","","N25178",28.098948,"N26079",19.437466,2,14,""
"F","Portulacaceae","","N25177",28.803167,"N26092",11.61002,1,7,""
"F","Talinaceae","","N25176",33.316681,"N26098",15.841256,1,7,""
"F","Didiereaceae","","N26105",36.7821480000001,"N26106",30.128207,6,14,""
"F","Basellaceae","","N26105",36.7821480000001,"N26119",18.485663,3,6,""
"F","Halophytaceae","","N26104",38.133667,"N26104",38.133667,1,1,"Halophytum_ameghinoi"
"F","Montiaceae","","N25174",42.80452,"N26124",28.035376,10,71,""
"F","Molluginaceae","","N25173",73.108787,"N26194",69.466981,11,36,""
"F","Aizoaceae","","N26232",74.8761560000001,"N26233",67.888952,111,337,""
"F","Nyctaginaceae","","N26570",71.4408140000001,"N26571",56.079878,24,68,""
"F","Petiveriaceae","","N26639",58.9026470000001,"N26640",33.96882,7,8,""
"F","Sarcobataceae","","N26639",58.902648,"N26639",58.902648,1,1,"Sarcobatus_vermiculatus"
"F","Phytolaccaceae","","N26638",70.3333230000001,"N26647",18.968769,2,4,""
"F","Gisekiaceae","","N26569",73.6983270000001,"N26650",3.361668,1,2,""
"F","Barbeuiaceae","","N26231",77.761794,"N26231",77.761794,1,1,"Barbeuia_madagascariensis"
"F","Kewaceae","","N26230",77.765313,"N26230",77.765313,1,1,"Kewa_salsoloides"
"F","Lophiocarpaceae","","N26229",79.558568,"N26651",50.111815,2,2,""
"F","Limeaceae","","N25171",85.044078,"N26652",16.161779,1,6,""
"F","Caryophyllaceae","","N26659",62.727645,"N26660",58.881632,47,707,""
"F","Amaranthaceae","","N27403",64.156251,"N27404",43.661326,121,505,""
"F","Achatocarpaceae","","N27403",64.156251,"N27908",4.243288,2,2,""
"F","Macarthuriaceae","","N26657",80.686585,"N26657",80.686585,1,1,"Macarthuria_australis"
"F","Stegnospermataceae","","N25169",89.494053,"N27909",0.933724,1,2,""
"F","Microteaceae","","N25168",90.43946,"N27910",44.867671,1,2,""
"F","Asteropeiaceae","","N27911",42.059095,"N27911",42.059095,1,1,"Asteropeia_micraster"
"F","Physenaceae","","N27911",42.059095,"N27911",42.059095,1,1,"Physena_madagascariensis"
"F","Simmondsiaceae","","N25166",100.872917,"N25166",100.872917,1,1,"Simmondsia_chinensis"
"F","Rhabdodendraceae","","N25165",103.945355,"N27912",4.377466,1,2,""
"F","Polygonaceae","","N27915",67.902135,"N27916",44.486147,40,371,""
"F","Plumbaginaceae","","N27915",67.902135,"N28286",41.678471,12,92,""
"F","Tamaricaceae","","N28377",53.827173,"N28378",29.822659,4,41,""
"F","Frankeniaceae","","N28377",53.827173,"N28418",12.807299,1,10,""
"F","Nepenthaceae","","N28428",78.324328,"N28429",25.701614,1,99,""
"F","Ancistrocladaceae","","N28528",36.156438,"N28529",3.801979,1,16,""
"F","Dioncophyllaceae","","N28528",36.156438,"N28544",7.116841,2,2,""
"F","Drosophyllaceae","","N28527",57.934633,"N28527",57.934633,1,1,"Drosophyllum_lusitanicum"
"F","Droseraceae","","N28427",82.989448,"N28545",63.040034,3,71,""
"F","Berberidopsidaceae","","N28615",27.131623,"N28616",18.087757,2,4,""
"F","Aextoxicaceae","","N28615",27.131624,"N28615",27.131624,1,1,"Aextoxicon_punctatum"
"F","Loranthaceae","","N28624",67.874275,"N28625",47.424043,57,142,""
"F","Schoepfiaceae","","N28766",58.013716,"N28767",45.395446,3,7,""
"F","Misodendraceae","","N28766",58.013716,"N28773",30.618825,1,7,""
"F","Santalaceae","","N28780",79.932368,"N28781",77.450944,27,113,""
"F","Balanophoraceae","","N28894",79.377285,"N28895",75.455052,9,14,""
"F","Opiliaceae","","N28779",80.620127,"N28917",28.745898,8,11,""
"F","Olacaceae","","N17",121.384664,"N28618",103.583939,26,57,""
"F","Dilleniaceae","","N16",122.581027,"N28979",50.834088,10,89,""
"F","Fabaceae","","N29074",96.074912,"N29075",84.763338,596,4161,""
"F","Polygalaceae","","N33235",93.2666120000001,"N33236",59.789493,23,115,""
"F","Surianaceae","","N33235",93.2666120000001,"N33350",47.547273,4,4,""
"F","Quillajaceae","","N29073",98.697731,"N29073",98.697731,1,1,"Quillaja_saponaria"
"F","Rosaceae","","N33355",98.9617950000001,"N33356",94.56118,94,1125,""
"F","Moraceae","","N34483",68.5124490000001,"N34484",42.463897,30,392,""
"F","Urticaceae","","N34481",79.1706410000001,"N34482",73.469135,46,288,""
"F","Cannabaceae","","N34482",73.4691340000001,"N35161",71.185296,9,40,""
"F","Ulmaceae","","N34481",79.1706410000001,"N35201",74.170954,8,28,""
"F","Rhamnaceae","","N35228",75.6086510000001,"N35229",51.398492,49,200,""
"F","Elaeagnaceae","","N35428",65.2207290000001,"N35429",24.330414,3,17,""
"F","Barbeyaceae","","N35445",60.831944,"N35445",60.831944,1,1,"Barbeya_oleoides"
"F","Dirachmaceae","","N35445",60.831944,"N35445",60.831944,1,1,"Dirachma_socotrana"
"F","Cynomoriaceae","","N33354",105.0549,"N33354",105.0549,1,1,"Cynomorium_coccineum"
"F","Cucurbitaceae","","N35448",61.9268910000001,"N35449",35.525548,102,612,""
"F","Begoniaceae","","N36061",45.4160940000001,"N36062",31.890679,3,518,""
"F","Datiscaceae","","N36579",41.4091960000001,"N36580",12.856999,1,2,""
"F","Tetramelaceae","","N36579",41.4091960000001,"N36581",16.190724,2,2,""
"F","Coriariaceae","","N36582",46.2445250000001,"N36583",11.835823,1,9,""
"F","Corynocarpaceae","","N36591",45.2445250000001,"N36592",10.424956,1,5,""
"F","Apodanthaceae","","N36591",45.244526,"N36591",45.244526,1,1,"Apodanthes_caseariae"
"F","Anisophylleaceae","","N35447",64.6046040000001,"N36596",34.275261,4,17,""
"F","Betulaceae","","N36617",78.445342,"N36618",68.275449,6,85,""
"F","Ticodendraceae","","N36617",78.445343,"N36617",78.445343,1,1,"Ticodendron_incognitum"
"F","Casuarinaceae","","N36616",84.7724650000001,"N36702",35.29981,4,74,""
"F","Myricaceae","","N36615",89.7581630000001,"N36775",39.304474,4,19,""
"F","Juglandaceae","","N36614",90.6490290000001,"N36793",50.201097,8,43,""
"F","Fagaceae","","N36613",97.8795620000001,"N36835",40.231408,7,219,""
"F","Nothofagaceae","","N36612",102.81954,"N37053",20.153761,1,9,""
"F","Hypericaceae","","N37073",67.823086,"N37074",47.649036,6,259,""
"F","Podostemaceae","","N37073",67.823086,"N37332",49.525727,26,64,""
"F","Clusiaceae","","N37072",89.065954,"N37395",51.077455,14,174,""
"F","Calophyllaceae","","N37568",88.379892,"N37569",60.556948,12,42,""
"F","Bonnetiaceae","","N37568",88.379892,"N37610",57.389393,3,9,""
"F","Malpighiaceae","","N37618",73.883652,"N37619",51.330575,75,372,""
"F","Elatinaceae","","N37618",73.883652,"N37990",39.919736,2,27,""
"F","Passifloraceae","","N38017",91.126433,"N38018",58.298144,28,376,""
"F","Salicaceae","","N38393",74.11267,"N38394",62.607321,34,252,""
"F","Lacistemataceae","","N38393",74.11267,"N38645",25.474468,2,3,""
"F","Violaceae","","N38648",83.071321,"N38649",70.633806,24,275,""
"F","Goupiaceae","","N38648",83.071322,"N38648",83.071322,1,1,"Goupia_glabra"
"F","Achariaceae","","N38647",90.000814,"N38923",64.938055,12,13,""
"F","Centroplacaceae","","N37068",94.892947,"N38935",63.474184,2,3,""
"F","Phyllanthaceae","","N38939",83.778521,"N38940",71.92514,47,356,""
"F","Picrodendraceae","","N38939",83.778521,"N39295",46.116416,12,12,""
"F","Rhizophoraceae","","N39308",72.858149,"N39309",59.265814,10,34,""
"F","Erythroxylaceae","","N39308",72.858149,"N39342",44.590967,3,8,""
"F","Ctenolophonaceae","","N39307",87.549135,"N39307",87.549135,1,1,"Ctenolophon_englerianus"
"F","Pandaceae","","N39306",91.6903170000001,"N39349",45.154308,3,6,""
"F","Irvingiaceae","","N38937",93.60741,"N39354",11.767041,3,4,""
"F","Chrysobalanaceae","","N39359",54.515818,"N39360",33.661521,22,73,""
"F","Euphroniaceae","","N39359",54.515819,"N39359",54.515819,1,1,"Euphronia_guianensis"
"F","Dichapetalaceae","","N39432",51.895582,"N39433",16.294693,2,3,""
"F","Trigoniaceae","","N39432",51.895582,"N39435",38.264425,2,3,""
"F","Balanopaceae","","N39357",81.53595,"N39437",19.127901,1,2,""
"F","Putranjivaceae","","N39438",59.006023,"N39439",13.134924,2,13,""
"F","Lophopyxidaceae","","N39438",59.006024,"N39438",59.006024,1,1,"Lophopyxis_maingayi"
"F","Euphorbiaceae","","N39453",73.2307932432001,"N39454",61.8965070032,174,1873,""
"F","Rafflesiaceae","","N39453",73.23079424,"N39453",73.23079424,1,1,"Rafflesia_arnoldi"
"F","Peraceae","","N39452",74.2307930000001,"N41331",67.648462,3,9,""
"F","Linaceae","","N41340",89.7013940000001,"N41341",56.795912,9,79,""
"F","Ixonanthaceae","","N41340",89.7013940000001,"N41419",28.823825,3,3,""
"F","Ochnaceae","","N41421",92.2300140000001,"N41422",58.232968,25,73,""
"F","Caryocaraceae","","N41421",92.2300140000001,"N41494",13.525355,2,2,""
"F","Humiriaceae","","N37063",103.510886,"N41495",24.417957,4,7,""
"F","Elaeocarpaceae","","N41504",80.871145,"N41505",64.13408,11,169,""
"F","Brunelliaceae","","N41673",75.577736,"N41674",12.171907,1,5,""
"F","Cephalotaceae","","N41673",75.577737,"N41673",75.577737,1,1,"Cephalotus_follicularis"
"F","Cunoniaceae","","N41679",58.770221,"N41680",58.128319,23,90,""
"F","Connaraceae","","N41778",57.391491,"N41779",27.689094,7,19,""
"F","Oxalidaceae","","N41778",57.391491,"N41797",45.669319,5,12,""
"F","Huaceae","","N41501",106.360192,"N41808",21.935473,2,3,""
"F","Celastraceae","","N41810",92.6068770000001,"N41811",70.163258,89,455,""
"F","Lepidobotryaceae","","N41810",92.6068770000001,"N42265",21.717358,2,2,""
"F","Zygophyllaceae","","N42266",60.882523,"N42267",60.011645,18,76,""
"F","Krameriaceae","","N42266",60.882523,"N42342",15.762479,1,2,""
"F","Brassicaceae","","N42357",44.2234429997,"N42358",33.5137659997,268,1498,""
"F","Cleomaceae","","N43855",38.2782749997,"N43856",38.267262,3,101,""
"F","Capparaceae","","N43956",38.2457359997,"N43957",23.3537349997,10,51,""
"F","Tovariaceae","","N42356",59.465766,"N42356",59.465766,1,1,"Tovaria_pendula"
"F","Resedaceae","","N44008",49.6823639997,"N44009",43.984361,9,29,""
"F","Gyrostemonaceae","","N44008",49.6823639997,"N44037",5.91885,2,3,""
"F","Pentadiplandraceae","","N44007",55.382411,"N44007",55.382411,1,1,"Pentadiplandra_brazzeana"
"F","Emblingiaceae","","N42354",63.503418,"N42354",63.503418,1,1,"Emblingia_calceoliflora"
"F","Salvadoraceae","","N44041",32.6354559997,"N44042",27.820158,2,2,""
"F","Bataceae","","N44041",32.635457,"N44041",32.635457,1,1,"Batis_maritima"
"F","Tiganophytaceae","","N44040",41.135457,"N44040",41.135457,1,1,"Tiganophyton_karasense"
"F","Koeberliniaceae","","N44039",57.819717,"N44039",57.819717,1,1,"Koeberlinia_spinosa"
"F","Setchellanthaceae","","N42352",72.30803564,"N42352",72.30803564,1,1,"Setchellanthus_caeruleus"
"F","Limnanthaceae","","N42351",73.308019,"N42351",73.308019,1,1,"Limnanthes_alba"
"F","Caricaceae","","N44043",57.402353,"N44044",32.065196,4,27,""
"F","Moringaceae","","N44043",57.402353,"N44070",11.79251,1,5,""
"F","Akaniaceae","","N44074",71.10908,"N44075",16.632137,2,2,""
"F","Tropaeolaceae","","N44074",71.109081,"N44074",71.109081,1,1,"Tropaeolum_majus"
"F","Malvaceae","","N44079",61.4381590000001,"N44080",38.361134,140,481,""
"F","Muntingiaceae","","N44595",38.58316,"N44595",38.58316,1,1,"Muntingia_calabura"
"F","Cytinaceae","","N44595",38.58316,"N44595",38.58316,1,1,"Cytinus_baronii"
"F","Dipterocarpaceae","","N44598",20.1588950000001,"N44599",11.63472,10,49,""
"F","Sarcolaenaceae","","N44598",20.1588950000001,"N44647",3.543297,9,26,""
"F","Cistaceae","","N44597",35.6237890000001,"N44672",30.791394,3,8,""
"F","Bixaceae","","N44679",50.7738570000001,"N44680",40.468427,2,2,""
"F","Sphaerosepalaceae","","N44679",50.773858,"N44679",50.773858,1,1,"Rhopalocarpus_lucidus"
"F","Thymelaeaceae","","N44077",70.1180850000001,"N44681",30.060793,24,113,""
"F","Neuradaceae","","N44076",76.302168,"N44076",76.302168,1,1,"Neurada_procumbens"
"F","Dipentodontaceae","","N44795",35.9308560000001,"N44796",30.35,2,3,""
"F","Tapisciaceae","","N44793",63.297603,"N44794",39.875727,2,3,""
"F","Gerrardinaceae","","N44799",57.271231,"N44799",57.271231,1,1,"Gerrardina_foliosa"
"F","Petenaeaceae","","N44799",57.271231,"N44799",57.271231,1,1,"Petenaea_cordata"
"F","Rutaceae","","N44806",64.3839290000001,"N44807",54.378716,61,297,""
"F","Kirkiaceae","","N44805",69.2702760000001,"N45182",0.024237,1,2,""
"F","Meliaceae","","N45183",66.8897970000001,"N45184",50.633933,48,247,""
"F","Simaroubaceae","","N45183",66.8897970000001,"N45430",48.568168,17,47,""
"F","Sapindaceae","","N44803",79.1484010000001,"N45476",60.766222,60,176,""
"F","Burseraceae","","N45651",51.5591730000001,"N45652",40.413179,13,235,""
"F","Anacardiaceae","","N45651",51.5591730000001,"N45886",43.834637,69,223,""
"F","Nitrariaceae","","N44801",83.3502210000001,"N46108",51.345352,2,10,""
"F","Biebersteiniaceae","","N44800",87.5139460000001,"N46117",43.756987,1,4,""
"F","Picramniaceae","","N42345",109.944622,"N46118",73.296423,3,53,""
"F","Staphyleaceae","","N46123",31.2867230000001,"N46124",17.640472,3,16,""
"F","Stachyuraceae","","N46139",25.9866870000001,"N46140",4.77433,1,7,""
"F","Crossosomataceae","","N46146",25.8062410000001,"N46147",16.99036,4,5,""
"F","Guamatelaceae","","N46146",25.806242,"N46146",25.806242,1,1,"Guamatela_tuerckheimii"
"F","Strasburgeriaceae","","N46152",51.6341500000001,"N46153",23.508041,2,2,""
"F","Geissolomataceae","","N46152",51.634151,"N46152",51.634151,1,1,"Geissoloma_marginatum"
"F","Aphloiaceae","","N46151",69.673651,"N46151",69.673651,1,1,"Aphloia_theiformis"
"F","Melastomataceae","","N46158",72.8011810000001,"N46159",44.240952,97,1172,""
"F","Penaeaceae","","N47331",30.8878100000001,"N47332",20.957943,3,25,""
"F","Alzateaceae","","N47331",30.887811,"N47331",30.887811,1,1,"Alzatea_verticillata"
"F","Crypteroniaceae","","N47330",39.0607410000001,"N47356",22.845826,3,6,""
"F","Myrtaceae","","N47361",85.6387520000001,"N47362",57.61116,92,1107,""
"F","Vochysiaceae","","N47361",85.6387520000001,"N48468",36.355546,5,10,""
"F","Onagraceae","","N48477",72.6358760000001,"N48478",60.564703,12,57,""
"F","Lythraceae","","N48477",72.6358760000001,"N48534",47.806924,23,48,""
"F","Combretaceae","","N46155",96.6393230000001,"N48581",70.745079,8,101,""
"F","Geraniaceae","","N48681",102.386234,"N48682",68.391679,7,391,""
"F","Francoaceae","","N48681",102.386234,"N49072",77.168395,8,23,""
"F","Vitaceae","","N29068",121.287253,"N49094",57.99831,16,322,""
"F","Crassulaceae","","N49418",93.57652,"N49419",59.529121,32,578,""
"F","Haloragaceae","","N49998",70.7357074000001,"N49999",26.3794844,7,115,""
"F","Penthoraceae","","N49998",70.7357074000001,"N50113",3.4162284,1,2,""
"F","Tetracarpaeaceae","","N49997",78.7500814,"N49997",78.7500814,1,1,"Tetracarpaea_tasmannica"
"F","Aphanopetalaceae","","N49996",83.590833,"N50114",12.222594,1,2,""
"F","Saxifragaceae","","N50116",84.0779025,"N50117",47.6012875,36,506,""
"F","Grossulariaceae","","N50116",84.0779025,"N50622",21.4900015,1,98,""
"F","Iteaceae","","N50115",97.1032935,"N50719",89.312513,2,10,""
"F","Hamamelidaceae","","N50729",94.1210636,"N50730",91.7525286,23,61,""
"F","Altingiaceae","","N50790",92.66589,"N50791",24.232851,2,16,""
"F","Daphniphyllaceae","","N50806",60.49373,"N50807",14.917479,1,7,""
"F","Cercidiphyllaceae","","N50806",60.49373,"N50813",3.075457,1,2,""
"F","Paeoniaceae","","N50728",104.8384036,"N50814",14.4702046,1,35,""
"F","Peridiscaceae","","N49415",121.405091,"N50848",117.50786891,4,7,""
"F","Gunneraceae","","N50854",104.641116,"N50855",82.313942,1,23,""
"F","Myrothamnaceae","","N50854",104.641116,"N50877",8.595877,1,2,""
"F","Buxaceae","","N13",128.553926,"N50878",85.100119,5,33,""
"F","Trochodendraceae","","N12",128.997273,"N50910",9.080474,2,2,""
"F","Proteaceae","","N50913",106.221632,"N50914",46.054273,82,783,""
"F","Platanaceae","","N50913",106.221632,"N51696",10.560653,1,9,""
"F","Sabiaceae","","N50912",112.877117,"N51704",68.191568,3,75,""
"F","Nelumbonaceae","","N50911",127.500593,"N51778",23.422854,1,2,""
"F","Ranunculaceae","","N51783",80.283056,"N51784",66.061992,50,1232,""
"F","Berberidaceae","","N51783",80.283056,"N53015",42.942157,14,247,""
"F","Menispermaceae","","N51782",89.9255390000001,"N53261",67.329959,66,157,""
"F","Lardizabalaceae","","N53417",86.334793,"N53418",51.89679,7,22,""
"F","Circaeasteraceae","","N53417",86.334794,"N53417",86.334794,1,1,"Kingdonia_uniflora"
"F","Papaveraceae","","N51780",112.938083,"N53439",87.198029,43,307,""
"F","Eupteleaceae","","N51779",114.832974,"N53745",22.639145,1,2,""
"F","Ceratophyllaceae","","N9",134.423184,"N53746",32.547009,1,3,""
"F","Orchidaceae","","N53754",108.958736,"N53755",66.482785,500,4391,""
"F","Asparagaceae","","N58151",62.493369,"N58152",59.186079,94,494,""
"F","Amaryllidaceae","","N58151",62.493369,"N58645",55.210015,54,424,""
"F","Asphodelaceae","","N58150",67.550477,"N59068",52.270332,33,284,""
"F","Xeronemataceae","","N58149",73.723171,"N58149",73.723171,1,1,"Xeronema_callistemon"
"F","Iridaceae","","N58148",80.657645,"N59351",58.601019,57,890,""
"F","Doryanthaceae","","N60240",74.129694,"N60241",11.808311,1,2,""
"F","Ixioliriaceae","","N60240",74.129694,"N60242",7.780985,1,2,""
"F","Tecophilaeaceae","","N58146",88.953062,"N60243",38.513061,8,18,""
"F","Hypoxidaceae","","N60263",59.378074,"N60264",22.278891,3,11,""
"F","Lanariaceae","","N60263",59.378075,"N60263",59.378075,1,1,"Lanaria_lanata"
"F","Asteliaceae","","N60262",64.500578,"N60274",34.107829,3,8,""
"F","Blandfordiaceae","","N60261",84.543303,"N60281",7.610074,1,3,""
"F","Boryaceae","","N60260",93.322815,"N60283",6.696366,1,3,""
"F","Poaceae","","N60292",58.5849900000001,"N60293",47.740112,548,2236,""
"F","Ecdeiocoleaceae","","N62528",54.412244,"N62529",41.382166,2,3,""
"F","Joinvilleaceae","","N62528",54.412244,"N62531",0.662385,1,2,""
"F","Flagellariaceae","","N60291",74.68843,"N62532",3.411151,1,2,""
"F","Restionaceae","","N60290",80.8013800000001,"N62533",75.923018,44,359,""
"F","Eriocaulaceae","","N62891",77.1283210000001,"N62892",48.9125,5,87,""
"F","Xyridaceae","","N62891",77.1283210000001,"N62978",58.925149,3,3,""
"F","Cyperaceae","","N62982",55.1609790000001,"N62983",44.620023,64,745,""
"F","Juncaceae","","N62982",55.1609790000001,"N63727",43.621405,4,55,""
"F","Thurniaceae","","N62981",68.7825750000001,"N63781",22.108118,2,2,""
"F","Mayacaceae","","N62980",77.167973,"N62980",77.167973,1,1,"Mayaca_fluviatilis"
"F","Rapateaceae","","N60287",97.55179,"N63782",24.823441,5,6,""
