"level","family","genus","rn","rn.bl","bn","bn.bl","gen.n","sp.n","taxa"
"F","Lepidobotryaceae","","N41594",92.6068770000001,"N42048",21.717358,2,2,""
"F","Zygophyllaceae","","N42049",60.882523,"N42050",60.011645,22,76,""
"F","Krameriaceae","","N42049",60.882523,"N42125",15.762479,1,2,""
"F","Brassicaceae","","N42140",44.2234429997,"N42141",33.5137659997,266,1494,""
"F","Cleomaceae","","N43634",38.2782749997,"N43635",38.267262,20,101,""
"F","Capparaceae","","N43634",38.2782749997,"N43735",38.2457369997,26,53,""
"F","Tovariaceae","","N42139",59.465766,"N42139",59.465766,1,1,"Tovaria_pendula"
"F","Resedaceae","","N43788",49.6823639997,"N43789",43.984361,9,28,""
"F","Gyrostemonaceae","","N43788",49.6823639997,"N43816",5.91885,2,3,""
"F","Pentadiplandraceae","","N43787",55.382411,"N43787",55.382411,1,1,"Pentadiplandra_brazzeana"
"F","Emblingiaceae","","N42137",63.503418,"N42137",63.503418,1,1,"Emblingia_calceoliflora"
"F","Salvadoraceae","","N43820",32.6354559997,"N43821",27.820158,2,2,""
"F","Bataceae","","N43820",32.635457,"N43820",32.635457,1,1,"Batis_maritima"
"F","Tiganophytaceae","","N43819",41.135457,"N43819",41.135457,1,1,"Tiganophyton_karasense"
"F","Koeberliniaceae","","N43818",57.819717,"N43818",57.819717,1,1,"Koeberlinia_spinosa"
"F","Setchellanthaceae","","N42135",72.30803564,"N42135",72.30803564,1,1,"Setchellanthus_caeruleus"
"F","Limnanthaceae","","N42134",73.308019,"N42134",73.308019,1,1,"Limnanthes_alba"
"F","Caricaceae","","N43822",57.402353,"N43823",32.065196,4,27,""
"F","Moringaceae","","N43822",57.402353,"N43849",11.79251,1,5,""
"F","Akaniaceae","","N43853",71.10908,"N43854",16.632137,2,2,""
"F","Tropaeolaceae","","N43853",71.109081,"N43853",71.109081,1,1,"Tropaeolum_majus"
"F","Malvaceae","","N43858",61.4381590000001,"N43859",38.361134,143,515,""
"F","Muntingiaceae","","N44373",38.58316,"N44373",38.58316,1,1,"Muntingia_calabura"
"F","Cytinaceae","","N44373",38.58316,"N44373",38.58316,1,1,"Cytinus_baronii"
"F","Dipterocarpaceae","","N44376",20.1588950000001,"N44377",11.63472,10,50,""
"F","Sarcolaenaceae","","N44376",20.1588950000001,"N44426",3.543297,9,26,""
"F","Cistaceae","","N44375",35.6237890000001,"N44451",30.791394,4,8,""
"F","Bixaceae","","N44458",50.7738570000001,"N44459",40.468427,2,2,""
"F","Sphaerosepalaceae","","N44458",50.773858,"N44458",50.773858,1,1,"Rhopalocarpus_lucidus"
"F","Thymelaeaceae","","N43856",70.1180850000001,"N44460",30.060793,24,113,""
"F","Neuradaceae","","N43855",76.302168,"N43855",76.302168,1,1,"Neurada_procumbens"
"F","Dipentodontaceae","","N44574",35.9308560000001,"N44575",30.35,2,3,""
"F","Tapisciaceae","","N44572",63.297603,"N44573",39.875727,2,3,""
"F","Gerrardinaceae","","N44578",57.271231,"N44578",57.271231,1,1,"Gerrardina_foliosa"
"F","Petenaeaceae","","N44578",57.271231,"N44578",57.271231,1,1,"Petenaea_cordata"
"F","Rutaceae","","N44584",69.2702760000001,"N44585",64.38393,102,377,""
"F","Kirkiaceae","","N44584",69.2702760000001,"N44961",0.024237,1,2,""
"F","Meliaceae","","N44962",66.8897970000001,"N44963",50.633933,48,236,""
"F","Simaroubaceae","","N45201",29.258097,"N45202",24.425697,10,26,""
"F","Sapindaceae","","N44582",79.1484010000001,"N45244",60.766222,60,174,""
"F","Burseraceae","","N45417",51.5591730000001,"N45418",40.413179,15,234,""
"F","Anacardiaceae","","N45417",51.5591730000001,"N45651",43.834637,70,220,""
"F","Nitrariaceae","","N44580",83.3502210000001,"N45870",51.345352,2,10,""
"F","Biebersteiniaceae","","N44579",87.5139460000001,"N45879",43.756987,1,4,""
"F","Picramniaceae","","N42128",109.944622,"N45880",73.296423,3,54,""
"F","Staphyleaceae","","N45885",31.2867230000001,"N45886",17.640472,1,16,""
"F","Stachyuraceae","","N45901",25.9866870000001,"N45902",4.77433,1,7,""
"F","Crossosomataceae","","N45908",25.8062410000001,"N45909",16.99036,4,5,""
"F","Guamatelaceae","","N45908",25.806242,"N45908",25.806242,1,1,"Guamatela_tuerckheimii"
"F","Strasburgeriaceae","","N45914",51.6341500000001,"N45915",23.508041,2,2,""
"F","Geissolomataceae","","N45914",51.634151,"N45914",51.634151,1,1,"Geissoloma_marginata"
"F","Aphloiaceae","","N45913",69.673651,"N45913",69.673651,1,1,"Aphloia_theiformis"
"F","Melastomataceae","","N45920",72.8011810000001,"N45921",44.240952,99,1178,""
"F","Penaeaceae","","N47099",30.8878100000001,"N47100",20.957943,9,25,""
"F","Alzateaceae","","N47099",30.887811,"N47099",30.887811,1,1,"Alzatea_verticillata"
"F","Crypteroniaceae","","N47098",39.0607410000001,"N47124",22.845826,3,6,""
"F","Myrtaceae","","N47129",85.6387520000001,"N47130",57.61116,94,1112,""
"F","Vochysiaceae","","N47129",85.6387520000001,"N48241",36.355546,4,10,""
"F","Onagraceae","","N48250",72.6358760000001,"N48251",60.564703,12,56,""
"F","Lythraceae","","N48250",72.6358760000001,"N48306",47.806924,23,47,""
"F","Combretaceae","","N45917",96.6393230000001,"N48352",70.745079,8,102,""
"F","Geraniaceae","","N48453",102.386234,"N48454",68.391679,6,392,""
"F","Francoaceae","","N48453",102.386234,"N48845",77.168395,9,23,""
"F","Vitaceae","","N28900",121.287253,"N48867",57.99831,17,322,""
"F","Crassulaceae","","N49191",93.57652,"N49192",59.529121,31,574,""
"F","Haloragaceae","","N49767",70.7357074000001,"N49768",26.3794844,7,114,""
"F","Penthoraceae","","N49767",70.7357074000001,"N49881",3.4162284,1,2,""
"F","Tetracarpaeaceae","","N49766",78.7500814,"N49766",78.7500814,1,1,"Tetracarpaea_tasmanica"
"F","Aphanopetalaceae","","N49765",83.590833,"N49882",12.222594,1,2,""
"F","Saxifragaceae","","N49884",84.0779025,"N49885",47.6012875,31,493,""
"F","Grossulariaceae","","N49884",84.0779025,"N50377",21.4900015,1,96,""
"F","Iteaceae","","N49883",97.1032935,"N50472",89.312513,2,10,""
"F","Hamamelidaceae","","N50482",94.1210636,"N50483",91.7525286,23,60,""
"F","Altingiaceae","","N50542",92.66589,"N50543",24.232851,2,16,""
"F","Daphniphyllaceae","","N50558",60.49373,"N50559",14.917479,1,7,""
