"level","family","genus","rn","rn.bl","bn","bn.bl","gen.n","sp.n","taxa"
"F","Sarcobataceae","","N27275",58.902648,"N27275",58.902648,1,1,"Sarcobatus_vermiculatus"
"F","Scheuchzeriaceae","","N70385",79.586196,"N70385",79.586196,1,1,"Scheuchzeria_palustris"
"F","Sciadopityaceae","","N73286",90.530317,"N73286",90.530317,1,1,"Sciadopitys_verticillata"
"F","Setchellanthaceae","","N43295",72.30803564,"N43295",72.30803564,1,1,"Setchellanthus_caeruleus"
"F","Simmondsiaceae","","N25728",100.872917,"N25728",100.872917,1,1,"Simmondsia_chinensis"
"F","Sphaerosepalaceae","","N45682",50.773858,"N45682",50.773858,1,1,"Rhopalocarpus_lucidus"
"F","Sphenocleaceae","","N21534",56.546553,"N21534",56.546553,1,1,"Sphenoclea_zeylanica"
"F","Tetracarpaeaceae","","N51110",78.7500814,"N51110",78.7500814,1,1,"Tetracarpaea_tasmannica"
"F","Tetrameristaceae","","N25295",50.464198,"N25295",50.464198,1,1,"Pelliciera_rhizophorae"
"F","Thyrsopteridaceae","","N74308",101.3861979,"N74308",101.3861979,1,1,"Thyrsopteris_elegans"
"F","Ticodendraceae","","N37467",78.445343,"N37467",78.445343,1,1,"Ticodendron_incognitum"
"F","Tiganophytaceae","","N45033",41.135457,"N45033",41.135457,1,1,"Tiganophyton_karasense"
"F","Tovariaceae","","N43299",59.465766,"N43299",59.465766,1,1,"Tovaria_pendula"
"F","Trimeniaceae","","N73016",109.732958,"N73016",109.732958,1,1,"Trimenia_moorei"
"F","Triuridaceae","","N68852",72.300021,"N68852",72.300021,1,1,"Sciaphila_sp._Dransfield_7345"
"F","Tropaeolaceae","","N45067",71.109081,"N45067",71.109081,1,1,"Tropaeolum_majus"
"F","Welwitschiaceae","","N73925",239.306959,"N73925",239.306959,1,1,"Welwitschia_mirabilis"
"F","Woodsiaceae","","N74080",44.68053047,"N74080",44.68053047,1,1,"Woodsia_acuminata"
"F","Xeronemataceae","","N59435",73.723171,"N59435",73.723171,1,1,"Xeronema_callistemon"
"F","Acanthaceae","","N13329",41.8945970000001,"N13330",34.73786,99,409,""
"F","Achariaceae","","N39539",90.000814,"N39827",64.938055,12,13,""
"F","Achatocarpaceae","","N28056",64.156251,"N28572",4.243288,2,2,""
"F","Acoraceae","","N54968",133.234403,"N70673",30.000014,1,2,""
"F","Actinidiaceae","","N23128",84.813947,"N23129",35.337748,3,73,""
"F","Adoxaceae","","N10549",70.937964,"N11009",58.853281,4,165,""
"F","Aizoaceae","","N26862",74.8761560000001,"N26863",67.888952,117,343,""
"F","Akaniaceae","","N45067",71.10908,"N45068",16.632137,2,2,""
"F","Alismataceae","","N70527",72.05475,"N70528",40.17413,17,73,""
"F","Alseuosmiaceae","","N7380",53.5013340000001,"N7381",18.601513,2,5,""
"F","Alstroemeriaceae","","N68321",59.124946,"N68566",49.702696,4,128,""
"F","Altingiaceae","","N51943",92.66589,"N51944",24.232851,3,17,""
"F","Amaranthaceae","","N28056",64.156251,"N28057",43.661326,117,516,""
"F","Amaryllidaceae","","N59437",62.493369,"N59932",55.210015,56,431,""
"F","Anacampserotaceae","","N25740",28.098948,"N26708",19.437466,2,14,""
"F","Anacardiaceae","","N46671",51.5591730000001,"N46908",43.834637,68,223,""
"F","Ancistrocladaceae","","N29212",36.156438,"N29213",3.801979,1,17,""
"F","Anisophylleaceae","","N36278",64.6046040000001,"N37446",34.275261,4,17,""
"F","Annonaceae","","N70679",94.218156,"N70680",71.203446,114,1010,""
"F","Aphanopetalaceae","","N51109",83.590833,"N51229",12.222594,1,2,""
"F","Apiaceae","","N7837",58.0018380000001,"N7838",55.977161,375,2079,""
"F","Apocynaceae","","N19109",52.073116,"N19110",30.894505,259,1168,""
"F","Aponogetonaceae","","N70386",78.196214,"N70513",12.822255,1,15,""
"F","Aquifoliaceae","","N11245",64.172058,"N11246",43.234487,2,145,""
"F","Araceae","","N69435",128.861377,"N69436",126.220518,116,948,""
"F","Araliaceae","","N7836",60.1881650000001,"N9931",39.744574,37,531,""
"F","Araucariaceae","","N73113",85.2867430000001,"N73253",18.277978,3,34,""
"F","Arecaceae","","N66927",97.209004,"N66928",49.571573,181,751,""
"F","Argophyllaceae","","N7388",64.918189,"N7787",0.143906,1,3,""
"F","Aristolochiaceae","","N72383",105.443018,"N72670",88.423335,7,229,""
"F","Asparagaceae","","N59437",62.493369,"N59438",59.186079,100,495,""
"F","Asphodelaceae","","N59436",67.550477,"N60362",52.270332,28,289,""
"F","Aspleniaceae","","N74110",82.634057,"N74111",69.223851,4,129,""
"F","Asteliaceae","","N61566",64.500578,"N61578",34.107829,4,8,""
"F","Asteraceae","","N30",49.3379190000001,"N31",45.259635,1226,7102,""
"F","Atherospermataceae","","N72366",78.3763510000001,"N72367",48.468939,4,5,""
"F","Athyriaceae","","N73963",104.219364,"N73964",90.634058,4,7,""
"F","Balanopaceae","","N40264",81.53595,"N40345",19.127901,1,2,""
"F","Balanophoraceae","","N29583",79.377285,"N29584",75.455052,9,14,""
"F","Balsaminaceae","","N25295",50.464197,"N25296",31.346522,1,112,""
"F","Basellaceae","","N26735",36.7821480000001,"N26749",18.485663,3,6,""
"F","Begoniaceae","","N36907",45.4160940000001,"N36908",31.890679,3,522,""
"F","Berberidaceae","","N52948",80.283056,"N54215",42.942157,17,254,""
"F","Berberidopsidaceae","","N29300",27.131623,"N29301",18.087757,2,4,""
"F","Betulaceae","","N37467",78.445342,"N37468",68.275449,6,87,""
"F","Biebersteiniaceae","","N45803",87.5139460000001,"N47139",43.756987,1,4,""
"F","Bignoniaceae","","N13836",46.0113470000001,"N13837",42.663837,62,124,""
"F","Bixaceae","","N45682",50.7738570000001,"N45683",40.468427,2,2,""
"F","Blandfordiaceae","","N61565",84.543303,"N61585",7.610074,1,3,""
"F","Blechnaceae","","N74082",27.6419030000001,"N74083",16.290352,3,9,""
"F","Bonnetiaceae","","N38435",88.379892,"N38477",57.389393,3,9,""
"F","Boraginaceae","","N11411",88.247776,"N16112",61.183787,133,1102,""
"F","Boryaceae","","N61564",93.322815,"N61587",6.696366,1,3,""
"F","Brassicaceae","","N43300",44.2234429997,"N43301",33.5137659997,263,1545,""
"F","Bromeliaceae","","N65134",75.8898800000001,"N65135",31.789173,51,792,""
"F","Brunelliaceae","","N42603",75.577736,"N42604",12.171907,1,5,""
"F","Bruniaceae","","N11178",78.2673270000001,"N11179",45.457636,7,65,""
"F","Burmanniaceae","","N69166",79.904089,"N69354",77.029758,13,56,""
"F","Burseraceae","","N46671",51.5591730000001,"N46672",40.413179,14,237,""
"F","Buxaceae","","N13",128.553926,"N52033",85.100119,5,33,""
"F","Byblidaceae","","N14166",47.9854820000001,"N14167",15.488787,1,3,""
"F","Cabombaceae","","N73099",98.406804,"N73103",46.672715,2,2,""
"F","Cactaceae","","N25740",28.098948,"N25741",21.569185,125,968,""
"F","Calceolariaceae","","N15020",48.6250340000001,"N15927",14.360075,2,31,""
"F","Calophyllaceae","","N38435",88.379892,"N38436",60.556948,12,42,""
"F","Calycanthaceae","","N71812",114.902143,"N72374",52.365244,3,9,""
"F","Calyceraceae","","N30",49.3379190000001,"N7132",12.95581,6,33,""
"F","Campanulaceae","","N7388",64.918189,"N7389",45.59007,50,399,""
"F","Campynemataceae","","N68848",84.269334,"N68849",66.300445,2,3,""
"F","Canellaceae","","N72898",126.003467,"N72936",37.998748,4,28,""
"F","Cannabaceae","","N35286",73.4691340000001,"N35984",71.185296,9,43,""
"F","Cannaceae","","N66539",38.2386950000001,"N66659",5.506801,1,7,""
"F","Capparaceae","","N44845",38.2782749997,"N44948",38.2457369997,22,53,""
"F","Caprifoliaceae","","N10549",70.937964,"N10550",52.598461,42,460,""
"F","Cardiopteridaceae","","N11393",74.1423150000001,"N11401",65.850194,4,7,""
"F","Caricaceae","","N45036",57.402353,"N45037",32.065196,4,27,""
"F","Carlemanniaceae","","N15958",40.7900950000001,"N16111",0.5811,1,2,""
"F","Caryocaraceae","","N42350",92.2300140000001,"N42424",13.525355,2,2,""
"F","Caryophyllaceae","","N27294",70.112631,"N27295",62.727646,70,762,""
"F","Casuarinaceae","","N37466",84.7724650000001,"N37554",35.29981,4,75,""
"F","Celastraceae","","N42740",92.6068770000001,"N42741",70.163258,86,466,""
"F","Centroplacaceae","","N37923",94.892947,"N39839",63.474184,2,3,""
"F","Ceratophyllaceae","","N9",134.423184,"N54965",32.547009,1,4,""
"F","Cercidiphyllaceae","","N51960",60.49373,"N51967",3.075457,1,2,""
"F","Chloranthaceae","","N70674",134.619961,"N72963",122.558315,4,53,""
"F","Chrysobalanaceae","","N40266",54.515818,"N40267",33.661521,16,74,""
"F","Cibotiaceae","","N74325",78.888334414,"N74326",69.526398,1,3,""
"F","Cistaceae","","N45598",35.6237890000001,"N45674",30.791394,4,9,""
"F","Cleomaceae","","N44845",38.2782749997,"N44846",38.267262,6,103,""
"F","Clethraceae","","N23109",50.59639,"N23110",8.287599,1,16,""
"F","Clusiaceae","","N37927",89.065954,"N38259",51.077455,15,177,""
"F","Colchicaceae","","N68321",59.124946,"N68322",32.809973,17,245,""
"F","Columelliaceae","","N11178",78.2673270000001,"N11243",33.569398,2,2,""
"F","Combretaceae","","N47178",96.6393230000001,"N49635",70.745079,14,105,""
"F","Commelinaceae","","N66818",68.2286590000001,"N66819",49.573173,28,100,""
"F","Connaraceae","","N42708",57.391491,"N42709",27.689094,8,19,""
"F","Convolvulaceae","","N20366",66.649824,"N21368",51.592732,45,166,""
"F","Coriariaceae","","N37432",46.2445250000001,"N37433",11.835823,1,9,""
"F","Cornaceae","","N25654",84.52029,"N25655",68.009028,2,50,""
"F","Corynocarpaceae","","N37441",45.2445250000001,"N37442",10.424956,1,5,""
"F","Costaceae","","N65954",46.1316750000001,"N66464",17.979658,7,76,""
"F","Crassulaceae","","N50504",93.57652,"N50505",59.529121,35,605,""
"F","Crossosomataceae","","N47169",25.8062410000001,"N47170",16.99036,4,5,""
"F","Crypteroniaceae","","N48376",39.0607410000001,"N48402",22.845826,3,6,""
"F","Cucurbitaceae","","N36279",61.9268910000001,"N36280",35.525548,125,627,""
"F","Cunoniaceae","","N42433",84.528311,"N42608",74.631389,24,99,""
"F","Cupressaceae","","N73287",67.8206950000001,"N73288",49.936616,29,138,""
"F","Cyatheaceae","","N74310",70.502402004,"N74311",37.118151,3,11,""
"F","Cycadaceae","","N73673",147.822804,"N73825",17.053805,1,46,""
"F","Cyclanthaceae","","N68855",44.914046,"N69038",24.354923,9,18,""
"F","Cymodoceaceae","","N70485",45.800156,"N70486",44.298815,5,11,""
"F","Cyperaceae","","N64321",55.1609790000001,"N64322",44.620023,80,753,""
"F","Cyrillaceae","","N21610",79.226094,"N23108",61.84642,3,4,""
"F","Cystopteridaceae","","N74078",68.787635,"N74104",53.643729,3,4,""
"F","Daphniphyllaceae","","N51960",60.49373,"N51961",14.917479,1,7,""
"F","Dasypogonaceae","","N66927",97.209004,"N67678",47.603095,4,6,""
"F","Datiscaceae","","N37429",41.4091960000001,"N37430",12.856999,1,2,""
"F","Degeneriaceae","","N71743",95.087154,"N71744",3.12595,1,2,""
"F","Dennstaedtiaceae","","N73963",104.219364,"N74239",81.321221,6,14,""
"F","Diapensiaceae","","N23346",52.698956,"N23421",28.060924,6,10,""
"F","Dichapetalaceae","","N40340",51.895582,"N40341",16.294693,2,3,""
"F","Dicksoniaceae","","N74310",70.502402004,"N74321",48.100891,3,5,""
"F","Didiereaceae","","N26735",36.7821480000001,"N26736",30.128207,6,14,""
"F","Dilleniaceae","","N16",122.581027,"N29668",50.834088,12,91,""
"F","Dioncophyllaceae","","N29212",36.156438,"N29229",7.116841,2,2,""
"F","Dioscoreaceae","","N69166",79.904089,"N69167",61.754067,6,188,""
"F","Dipentodontaceae","","N45798",35.9308560000001,"N45799",30.35,2,3,""
"F","Diplaziopsidaceae","","N74107",88.634057,"N74108",86.634057,2,2,""
"F","Dipterocarpaceae","","N45599",20.1588950000001,"N45600",11.63472,12,50,""
"F","Doryanthaceae","","N61544",74.129694,"N61545",11.808311,1,2,""
"F","Droseraceae","","N29104",82.989448,"N29230",63.040034,3,71,""
"F","Dryopteridaceae","","N73967",52.6669410000001,"N73968",52.137305,12,63,""
"F","Ebenaceae","","N24005",72.509316,"N24006",38.375272,4,147,""
"F","Ecdeiocoleaceae","","N63867",54.412244,"N63868",41.382166,2,3,""
"F","Elaeagnaceae","","N36255",65.2207290000001,"N36256",24.330414,3,21,""
"F","Elaeocarpaceae","","N42432",91.346394,"N42433",84.528312,13,171,""
"F","Elatinaceae","","N38485",73.883652,"N38859",39.919736,2,27,""
"F","Ephedraceae","","N73870",242.297572,"N73871",13.817283,1,55,""
"F","Equisetaceae","","N73956",304.233982,"N74405",203.029752,1,13,""
"F","Ericaceae","","N21610",79.226094,"N21611",59.100994,107,1498,""
"F","Eriocaulaceae","","N64230",77.1283210000001,"N64231",48.9125,9,87,""
"F","Erythroxylaceae","","N40215",72.858149,"N40249",44.590967,3,8,""
"F","Escalloniaceae","","N24",92.731636,"N7792",91.731637,4,38,""
"F","Euphorbiaceae","","N40361",73.2307932432001,"N40362",61.8965070032,172,1893,""
"F","Eupomatiaceae","","N70679",94.218156,"N71689",10.915317,1,3,""
"F","Eupteleaceae","","N52944",114.832974,"N54964",22.639145,1,2,""
"F","Fabaceae","","N29765",96.074912,"N29766",84.763338,588,4232,""
"F","Fagaceae","","N37463",97.8795620000001,"N37689",40.231408,7,220,""
"F","Flagellariaceae","","N61595",74.68843,"N63871",3.411151,1,2,""
"F","Fouquieriaceae","","N24916",82.989863,"N25222",7.855884,1,3,""
"F","Francoaceae","","N49739",102.386234,"N50145",77.168395,10,24,""
"F","Frankeniaceae","","N29054",53.827173,"N29095",12.807299,2,10,""
"F","Garryaceae","","N21592",43.5471020000001,"N21593",28.880121,2,13,""
"F","Gelsemiaceae","","N20347",49.325813,"N20362",25.182153,2,4,""
"F","Gentianaceae","","N19109",52.073116,"N20277",27.958995,17,71,""
"F","Geraniaceae","","N49739",102.386234,"N49740",68.391679,7,406,""
"F","Gesneriaceae","","N15020",48.6250340000001,"N15021",41.127893,128,907,""
"F","Gisekiaceae","","N27205",73.6983270000001,"N27286",3.361668,1,2,""
"F","Gleicheniaceae","","N74387",123.702147,"N74388",118.545017,4,10,""
"F","Gnetaceae","","N73925",239.306958,"N73926",33.024199,1,30,""
"F","Goodeniaceae","","N29",57.0490100000001,"N7164",32.693249,12,168,""
"F","Griseliniaceae","","N7834",70.5320240000001,"N10534",15.258439,1,7,""
"F","Grossulariaceae","","N51231",84.0779025,"N51770",21.4900015,3,102,""
"F","Grubbiaceae","","N25704",59.39759,"N25705",16.176801,1,2,""
"F","Gunneraceae","","N52009",104.641116,"N52010",82.313942,1,23,""
"F","Gyrostemonaceae","","N45001",49.6823639997,"N45030",5.91885,2,3,""
"F","Haemodoraceae","","N66709",44.3294060000001,"N66710",38.2468,12,86,""
"F","Haloragaceae","","N51111",70.7357074000001,"N51112",26.3794844,10,117,""
"F","Hamamelidaceae","","N51881",94.1210636,"N51882",91.7525286,23,62,""
"F","Hanguanaceae","","N66818",68.2286590000001,"N66918",7.260044,1,10,""
"F","Heliconiaceae","","N66665",50.289891,"N66684",41.952166,1,19,""
"F","Helwingiaceae","","N11390",56.5475280000001,"N11392",0.36632,1,2,""
"F","Hernandiaceae","","N71814",105.094248,"N72364",65.005119,2,2,""
"F","Huaceae","","N42431",106.360192,"N42738",21.935473,2,3,""
"F","Humiriaceae","","N37918",103.510886,"N42425",24.417957,4,7,""
"F","Hydatellaceae","","N73051",125.429153,"N73104",26.066294,1,7,""
"F","Hydrangeaceae","","N25417",90.521393,"N25418",52.077031,16,134,""
"F","Hydrocharitaceae","","N70600",63.6789709999999,"N70601",45.412447,15,57,""
"F","Hydroleaceae","","N21534",56.546552,"N21535",0.737113,1,2,""
"F","Hydrostachyaceae","","N25415",104.059671,"N25720",41.868098,1,6,""
"F","Hymenophyllaceae","","N74357",128.859278,"N74358",112.240827,9,30,""
"F","Hypericaceae","","N37928",67.823086,"N37929",47.649036,8,267,""
"F","Hypoxidaceae","","N61567",59.378074,"N61568",22.278891,5,11,""
"F","Icacinaceae","","N21551",68.350536,"N21552",55.550818,22,41,""
"F","Iridaceae","","N59434",80.657645,"N60650",58.601019,60,895,""
"F","Irvingiaceae","","N39841",93.60741,"N40261",11.767041,3,4,""
"F","Isoetaceae","","N74457",208.998509,"N74470",61.332248,2,4,""
"F","Iteaceae","","N51230",97.1032935,"N51871",89.312513,3,10,""
"F","Ixioliriaceae","","N61544",74.129694,"N61546",7.780985,1,2,""
"F","Ixonanthaceae","","N42267",89.7013940000001,"N42347",28.823825,3,4,""
"F","Joinvilleaceae","","N63867",54.412244,"N63870",0.662385,1,2,""
"F","Juglandaceae","","N37464",90.6490290000001,"N37646",50.201097,8,44,""
"F","Juncaceae","","N64321",55.1609790000001,"N65074",43.621405,3,55,""
"F","Juncaginaceae","","N70387",68.757541,"N70505",62.930198,3,9,""
"F","Kirkiaceae","","N45808",69.2702760000001,"N46195",0.024237,1,2,""
"F","Krameriaceae","","N43207",60.882523,"N43285",15.762479,1,2,""
"F","Lacistemataceae","","N39266",74.11267,"N39537",25.474468,2,3,""
"F","Lamiaceae","","N11422",40.2889350000001,"N11423",34.280418,151,1285,""
"F","Lardizabalaceae","","N54628",86.334793,"N54629",51.89679,9,23,""
"F","Lauraceae","","N71815",104.881845,"N71816",84.595242,48,505,""
"F","Lecythidaceae","","N24005",72.509316,"N24152",51.70684,16,85,""
"F","Lentibulariaceae","","N13328",43.4208490000001,"N13739",32.886738,3,88,""
"F","Lepidobotryaceae","","N42740",92.6068770000001,"N43206",21.717358,2,2,""
"F","Liliaceae","","N67685",55.5761850000001,"N67686",46.594386,16,504,""
"F","Limeaceae","","N25733",85.044078,"N27288",16.161779,1,6,""
"F","Linaceae","","N42267",89.7013940000001,"N42268",56.795912,13,80,""
"F","Linderniaceae","","N11419",48.4008810000001,"N14160",40.282287,5,7,""
"F","Lindsaeaceae","","N74302",103.938949128,"N74303",65.816318,1,3,""
"F","Loasaceae","","N25417",90.521393,"N25551",53.905644,20,102,""
"F","Loganiaceae","","N20347",49.325813,"N20348",39.488013,7,15,""
"F","Lophiocarpaceae","","N26859",79.558568,"N27287",50.111815,2,2,""
"F","Loranthaceae","","N29309",67.874275,"N29310",47.424043,54,143,""
"F","Lowiaceae","","N66666",47.14204,"N66667",15.237038,1,12,""
"F","Lycopodiaceae","","N74440",303.097641,"N74441",264.99834,7,17,""
"F","Lygodiaceae","","N74351",138.913815,"N74352",64.08218,1,4,""
"F","Lythraceae","","N49531",72.6358760000001,"N49588",47.806924,23,48,""
"F","Magnoliaceae","","N71691",100.659481,"N71692",65.271436,4,52,""
"F","Malpighiaceae","","N38485",73.883652,"N38486",51.330575,75,374,""
"F","Malvaceae","","N45072",61.4381590000001,"N45073",38.361134,146,524,""
"F","Marantaceae","","N66539",38.2386950000001,"N66540",27.149741,25,120,""
"F","Marattiaceae","","N74417",254.974938,"N74436",219.115373,2,5,""
"F","Marcgraviaceae","","N25294",55.438111,"N25407",10.388155,7,9,""
"F","Marsileaceae","","N74330",102.650788,"N74331",94.990436,3,14,""
"F","Martyniaceae","","N13826",21.3686820000001,"N13827",13.339829,4,8,""
"F","Mazaceae","","N12707",37.3759120000001,"N13319",17.451076,3,7,""
"F","Melanthiaceae","","N68319",84.1852510000001,"N68693",67.447711,16,156,""
"F","Melastomataceae","","N14",125.075572,"N15",123.734237,112,1197,""
"F","Meliaceae","","N46196",66.8897970000001,"N46197",50.633933,48,251,""
"F","Menispermaceae","","N52947",89.9255390000001,"N54468",67.329959,63,161,""
"F","Menyanthaceae","","N28",68.2693490000001,"N7331",39.258343,7,50,""
"F","Metteniusaceae","","N11408",101.546515,"N21538",0.00267,11,13,""
"F","Microteaceae","","N25730",90.43946,"N28574",44.867671,1,2,""
"F","Misodendraceae","","N29452",58.013716,"N29459",30.618825,1,7,""
"F","Molluginaceae","","N25735",73.108787,"N26824",69.466981,10,36,""
"F","Monimiaceae","","N71815",104.881845,"N72320",63.27991,21,45,""
"F","Montiaceae","","N25736",42.80452,"N26754",28.035376,8,71,""
"F","Montiniaceae","","N21533",72.041914,"N21536",26.222312,2,2,""
"F","Moraceae","","N35287",68.5124490000001,"N35288",42.463897,26,398,""
"F","Moringaceae","","N45036",57.402353,"N45063",11.79251,1,5,""
"F","Musaceae","","N65951",58.260568,"N66702",19.608565,1,6,""
"F","Myodocarpaceae","","N7837",58.0018380000001,"N9916",28.298893,2,16,""
"F","Myricaceae","","N37465",89.7581630000001,"N37628",39.304474,4,19,""
"F","Myristicaceae","","N70677",109.588439,"N71745",27.24124,17,68,""
"F","Myrothamnaceae","","N52009",104.641116,"N52032",8.595877,1,2,""
